client_id,variation,count_confirm,count_start,count_step_1,count_step_2,count_step_3,time_confirm,time_start,time_step_1,time_step_2,time_step_3,start_count,Atrás,process_duration,completed
50325,test,1,1,1,1,1,1.12,0.0,0.12,0.82,0.45,1,0,0 days 00:02:30,True
50599,test,0,2,0,0,0,0.0,0.42,0.0,0.0,0.0,2,0,0 days 00:00:00,False
50643,control,2,3,1,2,1,1.98,64355.87,0.15,4.37,0.32,3,0,44 days 16:42:41,True
50692,control,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0 days 00:00:00,False
51493,test,1,1,1,1,1,5.83,0.0,0.1,0.38,1.17,1,0,0 days 00:07:29,True
51526,test,1,3,2,1,2,3.62,12.88,3.1,0.43,18.35,3,1,0 days 00:38:23,True
51706,control,1,1,1,1,1,0.57,0.0,0.92,0.2,1.65,1,0,0 days 00:03:20,True
51814,control,1,1,1,1,1,0.58,0.0,0.8,0.38,0.55,1,0,0 days 00:02:19,True
51902,control,1,1,1,1,1,0.38,0.0,0.12,0.18,1.25,1,0,0 days 00:01:56,True
52111,control,1,6,4,2,3,1.7,50031.78,1.0,1.83,7.47,6,3,34 days 18:03:47,True
52309,test,0,2,3,2,0,0.0,0.1,1.32,1.1,0.0,2,3,0 days 00:00:00,False
52384,control,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,2,0,0 days 00:00:00,False
52456,control,1,2,2,2,3,3.4,5478.33,0.93,3.65,0.2,2,2,0 days 00:07:53,True
52461,control,1,1,1,1,1,0.5,0.0,0.37,0.6,2.22,1,0,0 days 00:03:41,True
52743,test,1,3,3,3,2,0.37,0.97,0.2,0.28,1.3,3,3,0 days 00:03:07,True
52765,control,1,1,1,1,1,1.5,0.0,0.4,0.23,1.55,1,0,0 days 00:03:41,True
53094,control,1,1,1,1,1,1.32,0.0,0.45,0.77,1.18,1,0,0 days 00:03:43,True
53123,control,1,1,1,1,1,1.07,0.0,0.25,0.25,3.25,1,0,0 days 00:04:49,True
53126,control,1,1,1,1,1,0.43,0.0,0.1,0.08,1.03,1,0,0 days 00:01:39,True
53169,control,0,2,0,0,0,0.0,37510.27,0.0,0.0,0.0,2,0,0 days 00:00:00,False
53396,test,2,1,1,1,1,4.05,0.0,0.13,0.27,0.75,1,0,0 days 00:05:12,True
53990,control,0,1,1,1,1,0.0,0.0,1.03,1.2,1.12,1,0,0 days 00:00:00,False
54231,test,1,1,1,1,1,1.33,0.0,0.2,0.57,0.9,1,0,0 days 00:03:00,True
54291,control,1,1,1,1,1,1.47,0.0,0.15,0.65,1.45,1,0,0 days 00:03:43,True
54363,control,1,1,1,1,1,1.17,0.0,0.25,0.18,0.6,1,0,0 days 00:02:12,True
54477,control,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0 days 00:00:00,False
54893,test,1,1,1,1,1,0.25,0.0,0.05,0.15,0.7,1,0,0 days 00:01:09,True
55059,test,1,1,1,1,1,0.77,0.0,0.17,0.17,1.18,1,0,0 days 00:02:17,True
55265,test,1,1,2,2,2,0.92,0.0,1.22,0.13,2.92,1,1,0 days 00:05:11,True
55333,test,2,1,1,1,1,0.83,0.0,0.05,0.53,1.0,1,0,0 days 00:02:25,True
55448,control,1,3,2,1,1,2.03,4724.37,0.67,0.12,2.07,3,1,0 days 00:04:43,True
55951,test,0,3,0,0,0,0.0,6.83,0.0,0.0,0.0,3,0,0 days 00:00:00,False
56294,test,1,2,2,1,1,0.32,2.4,0.22,0.1,0.8,2,1,0 days 00:03:50,True
56529,control,1,4,1,1,1,1.1,19.65,0.05,1.18,0.95,4,0,0 days 00:22:56,True
56570,test,0,3,2,1,1,0.0,10.88,1.58,0.5,0.97,3,2,0 days 00:00:00,False
56782,control,0,3,1,1,0,0.0,1.73,0.08,0.28,0.0,3,1,0 days 00:00:00,False
56923,test,2,1,1,2,2,15644.5,0.0,0.45,1.0,1.72,1,1,10 days 20:47:40,True
58001,control,1,2,3,1,1,3.0,62.58,1.45,0.18,0.63,2,1,0 days 01:07:51,True
58194,test,1,1,3,2,2,6.28,0.0,2.63,0.93,2.3,1,1,0 days 00:12:09,True
58196,control,1,9,3,2,2,4.07,20599.88,3.97,2.08,5.58,9,2,14 days 07:35:35,True
58456,control,4,6,3,1,1,9.6,4320.23,0.87,0.15,2.5,6,2,0 days 00:12:50,True
58589,control,1,3,3,3,3,126.77,44677.3,0.63,1.57,6.93,3,2,31 days 02:53:12,True
58676,control,1,1,1,1,1,1.73,0.0,1.02,0.18,3.05,1,0,0 days 00:05:59,True
58867,test,1,1,1,1,1,17.87,0.0,0.12,0.72,1.0,1,0,0 days 00:19:42,True
58917,control,1,2,3,1,1,1.65,0.33,2.33,0.28,0.65,2,1,0 days 00:05:15,True
58962,test,1,1,3,1,1,0.48,0.0,2.45,0.05,2.13,1,0,0 days 00:05:07,True
59089,control,1,2,1,1,1,1.35,0.78,0.07,0.45,1.52,2,0,0 days 00:04:10,True
59152,test,1,1,1,1,1,0.42,0.0,0.12,0.3,1.12,1,0,0 days 00:01:57,True
59360,test,1,1,1,1,1,2.55,0.0,3.37,1.85,1.45,1,0,0 days 00:09:13,True
59605,control,0,1,1,0,0,0.0,0.0,0.62,0.0,0.0,1,0,0 days 00:00:00,False
59782,control,1,2,2,1,1,8.22,4.37,1.25,1.12,0.9,2,1,0 days 00:15:51,True
59802,test,1,1,2,2,2,1.72,0.0,0.83,0.25,1.65,1,1,0 days 00:04:27,True
59860,control,1,4,4,1,1,1.17,4.47,0.75,0.58,1.08,4,3,0 days 00:08:03,True
60101,test,1,1,1,1,1,0.62,0.0,0.13,0.13,0.58,1,0,0 days 00:01:28,True
60483,test,1,1,1,1,1,0.33,0.0,0.12,0.18,1.3,1,0,0 days 00:01:56,True
60802,test,0,4,3,1,1,0.0,2039.57,0.42,0.57,1.18,4,3,0 days 00:00:00,False
60958,test,0,2,0,0,0,0.0,0.52,0.0,0.0,0.0,2,0,0 days 00:00:00,False
61007,test,0,4,0,0,0,0.0,2.08,0.0,0.0,0.0,4,0,0 days 00:00:00,False
61487,test,1,1,1,1,1,1.12,0.0,0.43,0.47,0.37,1,0,0 days 00:02:23,True
61650,test,1,3,1,1,1,0.83,2.22,0.2,0.52,0.52,3,0,0 days 00:04:17,True
61961,test,1,1,2,2,1,1.3,0.0,1.1,1.28,0.63,1,1,0 days 00:04:19,True
62058,control,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0 days 00:00:00,False
62284,test,1,1,1,2,1,1.98,0.0,1.78,1.1,2.83,1,0,0 days 00:07:42,True
62498,control,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0 days 00:00:00,False
62503,control,0,3,1,1,1,0.0,66.18,0.32,1.27,2.0,3,1,0 days 00:00:00,False
62754,test,1,1,1,1,1,0.55,0.0,1.92,0.42,0.47,1,0,0 days 00:03:21,True
62791,test,4,1,1,1,1,7567.23,0.0,0.22,0.37,0.42,1,0,5 days 06:08:14,True
62805,test,1,1,1,1,1,0.62,0.0,0.13,0.42,3.13,1,0,0 days 00:04:18,True
62837,control,0,1,1,0,0,0.0,0.0,0.58,0.0,0.0,1,0,0 days 00:00:00,False
63001,control,0,1,1,1,0,0.0,0.0,0.05,0.15,0.0,1,0,0 days 00:00:00,False
63377,control,1,1,1,1,1,0.67,0.0,0.27,0.08,1.65,1,0,0 days 00:02:40,True
63507,test,1,1,1,1,1,1.17,0.0,0.07,0.52,2.08,1,0,0 days 00:03:50,True
63796,test,2,2,4,1,1,1498.82,5.08,2.62,0.8,5.97,2,2,1 days 01:13:17,True
63879,test,4,3,1,1,2,71568.6,0.9,0.18,0.23,1.37,3,1,49 days 16:51:17,True
63955,test,1,1,1,1,1,1.07,0.0,0.22,2.28,0.6,1,0,0 days 00:04:10,True
64020,control,1,1,2,2,1,12.45,0.0,2.22,0.4,3.72,1,1,0 days 00:18:47,True
64058,test,1,1,1,1,1,0.67,0.0,0.27,0.83,0.6,1,0,0 days 00:02:22,True
64635,test,2,0,0,0,0,22844.7,0.0,0.0,0.0,0.0,0,0,0 days 00:00:00,True
64871,control,3,1,1,1,1,6.57,0.0,0.18,0.43,0.87,1,0,0 days 00:08:03,True
64885,test,0,1,1,0,0,0.0,0.0,0.23,0.0,0.0,1,0,0 days 00:00:00,False
64964,control,1,2,2,1,1,7.37,5480.35,0.57,0.93,1.08,2,1,0 days 00:09:51,True
65221,test,1,1,1,1,1,0.67,0.0,0.17,1.23,0.53,1,0,0 days 00:02:36,True
65716,control,1,2,1,3,3,1.15,0.0,0.97,0.75,0.62,2,2,0 days 00:03:29,True
65845,control,1,1,1,1,1,9.97,0.0,2.55,0.18,0.68,1,0,0 days 00:13:23,True
66160,test,3,1,1,1,1,991.87,0.0,0.12,0.08,0.83,1,0,0 days 16:32:54,True
66169,control,1,2,2,2,2,0.88,2797.25,0.77,0.25,0.5,2,1,1 days 22:39:39,True
66539,test,1,1,1,1,1,0.5,0.0,0.12,0.23,1.87,1,0,0 days 00:02:43,True
66543,control,0,2,0,0,0,0.0,0.45,0.0,0.0,0.0,2,0,0 days 00:00:00,False
66930,test,0,1,2,3,2,0.0,0.0,0.72,2.22,0.38,1,2,0 days 00:00:00,False
67390,test,1,2,2,1,1,1.15,7.48,2.07,0.35,0.72,2,1,0 days 00:11:46,True
67452,test,1,1,1,1,1,1.42,0.0,0.67,0.93,0.3,1,0,0 days 00:03:19,True
67845,test,0,2,2,0,0,0.0,1502.4,0.7,0.0,0.0,2,1,0 days 00:00:00,False
67925,test,2,3,1,1,2,2.35,1.63,0.15,0.85,2.2,3,0,0 days 00:07:11,True
68116,control,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0 days 00:00:00,False
68170,control,0,2,0,0,0,0.0,0.9,0.0,0.0,0.0,2,0,0 days 00:00:00,False
68276,test,1,1,1,1,1,1.77,0.0,0.17,0.3,0.2,1,0,0 days 00:02:26,True
68830,control,1,2,2,1,1,1.07,5062.08,0.18,0.13,1.32,2,1,0 days 00:02:39,True
68854,control,1,3,1,1,1,1.75,1407.63,0.27,0.18,12.9,3,1,0 days 00:15:06,True
68884,test,0,6,2,2,2,0.0,33152.93,0.38,3.37,1.83,6,1,0 days 00:00:00,False
68886,test,2,1,1,1,1,34511.72,0.0,0.08,0.25,0.95,1,0,23 days 23:13:00,True
68963,control,1,5,3,2,2,0.8,20232.42,1.33,2.72,3.82,5,3,14 days 01:18:16,True
69255,control,1,1,0,0,1,1.52,0.0,0.0,0.0,11.93,1,0,0 days 00:13:27,True
69568,test,0,1,1,1,1,0.0,0.0,0.55,0.17,0.55,1,0,0 days 00:00:00,False
69591,test,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0 days 00:00:00,False
69598,control,1,1,1,1,1,0.87,0.0,0.2,0.17,3.87,1,0,0 days 00:05:06,True
70225,control,1,1,1,1,3,0.0,0.0,0.08,0.08,1.37,1,0,0 days 00:01:32,True
70576,test,1,6,4,3,2,18.03,99340.57,5.58,1.88,4.62,6,3,69 days 00:10:41,True
70863,test,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0 days 00:00:00,False
71159,test,0,2,0,0,0,0.0,0.35,0.0,0.0,0.0,2,0,0 days 00:00:00,False
71296,control,1,5,5,1,1,2.07,7308.12,1.97,0.2,0.78,5,1,5 days 01:53:08,True
71476,control,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0 days 00:00:00,False
71626,control,0,2,3,1,1,0.0,4.82,1.45,0.4,0.97,2,1,0 days 00:00:00,False
72074,test,1,4,3,3,1,0.83,65071.08,0.37,3.03,1.22,4,3,45 days 04:36:32,True
72221,control,1,3,3,3,3,0.95,1665.32,0.67,0.45,1.97,3,3,0 days 00:07:08,True
72388,test,0,1,1,1,1,0.0,0.0,0.17,1.13,0.92,1,0,0 days 00:00:00,False
72395,test,1,2,2,1,1,0.87,1.73,0.2,0.12,1.65,2,1,0 days 00:04:34,True
72915,test,2,1,1,1,1,4694.33,0.0,0.07,0.22,1.08,1,0,3 days 06:15:42,True
72916,test,1,1,1,1,1,1.35,0.0,0.07,0.95,1.7,1,0,0 days 00:04:04,True
72988,test,0,2,0,0,0,0.0,38923.85,0.0,0.0,0.0,2,0,0 days 00:00:00,False
73331,control,1,1,1,1,1,0.6,0.0,0.15,0.23,1.12,1,0,0 days 00:02:06,True
73335,control,1,1,1,1,1,1.02,0.0,1.65,0.27,1.9,1,0,0 days 00:04:50,True
73453,control,1,2,1,1,1,2.87,1066.98,10.02,1.22,0.63,2,1,0 days 00:14:44,True
73615,test,1,1,1,1,1,2.28,0.0,0.13,0.32,1.0,1,0,0 days 00:03:44,True
73648,test,1,1,1,1,1,0.55,0.0,0.2,0.2,1.02,1,0,0 days 00:01:58,True
73910,control,1,1,1,1,1,0.7,0.0,0.15,0.1,1.88,1,0,0 days 00:02:50,True
74169,control,1,3,2,1,1,1.5,20352.43,0.93,0.57,2.75,3,1,10 days 04:27:03,True
74564,test,0,2,1,1,1,0.0,0.58,0.17,0.28,1.55,2,1,0 days 00:00:00,False
74844,test,0,3,1,1,1,0.0,12.75,0.53,0.63,0.47,3,1,0 days 00:00:00,False
74976,test,1,3,2,1,1,0.37,1.6,0.12,0.55,3.17,3,1,0 days 00:05:48,True
75033,test,1,1,1,1,1,1.75,0.0,0.35,0.33,0.48,1,0,0 days 00:02:55,True
75381,control,0,1,1,0,0,0.0,0.0,0.17,0.0,0.0,1,0,0 days 00:00:00,False
75490,test,1,1,1,1,1,0.3,0.0,0.07,0.15,0.83,1,0,0 days 00:01:21,True
75642,control,1,1,1,1,1,4.42,0.0,1.47,0.77,1.03,1,0,0 days 00:07:41,True
76424,control,1,1,1,1,1,2.15,0.0,0.32,0.87,0.42,1,0,0 days 00:03:45,True
76429,test,3,2,2,1,1,2839.27,2.77,0.17,0.12,1.13,2,1,1 days 23:23:27,True
76481,test,1,10,6,2,1,2.58,1243.7,1.45,0.18,0.27,10,5,0 days 20:48:11,True
76635,test,0,1,3,3,0,0.0,0.0,2.63,0.62,0.0,1,2,0 days 00:00:00,False
76775,test,0,1,1,0,0,0.0,0.0,0.22,0.0,0.0,1,0,0 days 00:00:00,False
76776,control,1,3,3,2,2,2.62,38590.07,0.82,0.4,1.02,3,2,26 days 19:13:25,True
77071,control,1,2,1,2,2,2.22,4.22,0.23,0.9,3.27,2,1,0 days 00:10:50,True
77276,test,1,1,1,1,1,0.33,0.0,0.05,0.45,0.35,1,0,0 days 00:01:11,True
77513,test,1,2,2,1,2,1.62,1.93,0.33,0.13,5.78,2,1,0 days 00:09:48,True
77651,test,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0 days 00:00:00,True
77933,test,1,1,1,1,1,0.43,0.0,0.08,0.18,2.67,1,0,0 days 00:03:22,True
78720,test,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0 days 00:00:00,False
78728,control,0,2,1,1,1,0.0,1.27,0.12,0.37,1.37,2,1,0 days 00:00:00,False
78779,test,0,11,0,0,0,0.0,18588.28,0.0,0.0,0.0,11,0,0 days 00:00:00,False
78917,control,0,2,2,0,0,0.0,1.92,0.63,0.0,0.0,2,1,0 days 00:00:00,False
79127,control,1,3,3,1,1,1.83,4471.3,2.08,1.5,0.98,3,2,0 days 00:05:40,True
79229,control,0,2,1,1,0,0.0,0.37,0.25,0.47,0.0,2,1,0 days 00:00:00,False
79452,test,2,1,1,1,1,16.75,0.0,0.15,0.13,0.8,1,0,0 days 00:17:50,True
79571,control,2,1,1,1,1,4221.55,0.0,0.32,0.33,1.13,1,0,2 days 22:23:20,True
79669,test,0,5,2,0,0,0.0,25.28,0.7,0.0,0.0,5,1,0 days 00:00:00,False
79679,control,4,1,1,1,1,4.47,0.0,0.7,0.27,1.2,1,0,0 days 00:06:38,True
79819,control,0,5,0,0,0,0.0,1.8,0.0,0.0,0.0,5,0,0 days 00:00:00,False
79897,test,4,3,2,1,1,1454.77,5704.63,2.67,1.03,5.9,3,1,4 days 23:29:00,True
80006,test,1,2,2,2,2,3.8,18675.98,1.37,2.28,1.6,2,1,12 days 23:25:02,True
80126,test,2,1,1,1,1,2.3,0.0,0.22,0.75,2.0,1,0,0 days 00:05:16,True
80127,control,1,3,3,1,1,1.13,6808.57,0.85,0.33,1.42,3,2,0 days 00:03:12,True
80241,control,0,3,1,0,0,0.0,45788.02,0.82,0.0,0.0,3,0,0 days 00:00:00,False
80275,test,3,7,3,2,1,4482.65,8190.07,3.27,2.7,0.62,7,2,8 days 19:19:18,True
80479,test,4,2,2,2,1,12930.38,25596.45,0.7,1.23,1.0,2,1,26 days 18:09:46,True
80559,control,1,1,1,1,1,1.25,0.0,0.33,1.3,1.77,1,0,0 days 00:04:39,True
80801,test,0,4,3,3,3,0.0,70383.37,1.37,1.08,3.93,4,2,0 days 00:00:00,False
80915,control,1,1,1,1,2,1.25,0.0,0.1,0.48,11.83,1,0,0 days 00:13:40,True
81102,control,1,1,1,1,1,0.9,0.0,0.55,1.15,1.52,1,0,0 days 00:04:07,True
81119,test,0,2,1,1,0,0.0,0.73,0.18,0.3,0.0,2,1,0 days 00:00:00,False
81303,test,2,4,1,1,1,14.4,2.57,2.08,4.15,1.97,4,0,0 days 00:25:10,True
81601,control,7,2,1,1,1,4.47,21388.08,0.65,0.37,5.45,2,0,14 days 20:39:01,True
81720,test,2,5,1,1,1,7.27,4362.13,0.32,1.08,2.15,5,0,3 days 00:52:57,True
81816,control,0,1,1,1,0,0.0,0.0,0.13,0.15,0.0,1,0,0 days 00:00:00,False
81976,control,1,1,1,1,1,2.85,0.0,0.82,0.98,2.22,1,0,0 days 00:06:52,True
82206,test,2,1,1,1,1,1.55,0.0,0.2,1.02,0.5,1,0,0 days 00:03:16,True
82376,control,1,1,1,1,1,0.42,0.0,1.72,0.2,1.45,1,0,0 days 00:03:47,True
82560,test,0,4,0,0,0,0.0,6059.97,0.0,0.0,0.0,4,0,0 days 00:00:00,False
82566,control,1,1,1,1,1,1.1,0.0,0.58,0.82,0.45,1,0,0 days 00:02:57,True
82712,control,0,26,1,4,4,0.0,37381.75,1.33,3.78,1.27,26,4,0 days 00:00:00,False
82723,control,0,4,1,1,1,0.0,1.42,0.15,0.12,1.72,4,1,0 days 00:00:00,False
82772,test,2,1,1,1,1,54846.47,0.0,0.28,0.13,0.55,1,0,38 days 02:07:26,True
82869,control,1,1,1,1,1,1.15,0.0,0.1,0.1,1.02,1,0,0 days 00:02:22,True
83158,control,1,1,1,1,1,7.37,0.0,0.38,0.13,1.02,1,0,0 days 00:08:54,True
83447,control,1,3,5,4,2,1.22,2.4,5.0,0.52,1.38,3,3,0 days 00:10:31,True
83507,test,1,1,1,1,1,0.4,0.0,0.08,0.25,0.48,1,0,0 days 00:01:13,True
83585,test,2,1,1,1,1,1571.85,0.0,0.1,0.28,1.6,1,0,1 days 02:13:50,True
83683,control,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0 days 00:00:00,False
83795,test,2,10,5,4,1,4.73,18147.97,4.92,2.08,0.67,10,4,12 days 14:40:22,True
84108,control,1,1,1,1,1,1.13,0.0,0.22,0.5,2.0,1,0,0 days 00:03:51,True
84464,test,1,1,1,1,1,2.9,0.0,0.27,0.32,0.78,1,0,0 days 00:04:16,True
84480,control,1,3,2,1,1,27.68,576.42,1.62,0.52,2.15,3,2,0 days 00:31:51,True
84596,test,0,2,0,0,0,0.0,0.88,0.0,0.0,0.0,2,0,0 days 00:00:00,False
84624,control,1,1,1,1,1,1.63,0.0,0.4,0.37,4.95,1,0,0 days 00:07:21,True
84658,test,1,3,2,2,1,0.45,66225.85,0.35,0.37,1.43,3,1,45 days 23:48:27,True
84976,test,1,5,1,1,1,1.8,8323.03,0.27,0.63,2.17,5,0,5 days 18:47:54,True
85097,control,0,6,2,0,0,0.0,6.92,1.45,0.0,0.0,6,1,0 days 00:00:00,False
85286,control,0,4,3,0,0,0.0,1.4,2.75,0.0,0.0,4,1,0 days 00:00:00,False
85515,control,0,4,3,3,5,0.0,1174.15,0.43,1.62,10.27,4,2,0 days 00:00:00,False
85793,control,1,1,1,3,3,0.58,0.0,0.33,1.28,1.97,1,2,0 days 00:04:10,True
86035,test,1,1,1,1,1,1.17,0.0,0.25,0.35,1.98,1,0,0 days 00:03:45,True
86499,control,3,1,1,1,1,1.8,0.0,0.25,0.08,1.05,1,0,0 days 00:03:11,True
86616,control,1,1,3,2,1,2.85,0.0,3.45,0.42,0.75,1,1,0 days 00:07:28,True
86699,control,1,1,1,1,1,0.38,0.0,0.12,0.08,1.52,1,0,0 days 00:02:06,True
86780,test,0,2,1,2,0,0.0,0.45,0.28,13.73,0.0,2,1,0 days 00:00:00,False
86877,test,1,4,2,1,1,0.72,1.0,0.12,0.25,0.88,4,1,0 days 00:02:58,True
87162,control,3,2,1,1,1,67402.95,1696.7,0.73,0.83,0.63,2,1,47 days 23:41:51,True
87218,control,1,2,3,1,1,2.62,5727.73,0.82,0.22,2.65,2,1,0 days 00:05:54,True
87300,control,1,2,1,1,1,4.52,0.45,0.15,0.08,4.22,2,0,0 days 00:09:25,True
87424,test,1,1,1,1,1,0.8,0.0,0.12,1.12,2.12,1,0,0 days 00:04:09,True
87449,test,3,1,1,1,1,7172.65,0.0,0.12,0.22,1.6,1,0,4 days 23:34:35,True
87915,test,0,5,1,1,0,0.0,29919.27,0.22,0.45,0.0,5,1,0 days 00:00:00,False
88378,control,0,2,1,0,0,0.0,0.92,0.48,0.0,0.0,2,1,0 days 00:00:00,False
88723,control,1,2,1,1,1,0.93,10088.0,0.7,0.17,0.57,2,0,7 days 00:10:22,True
88759,control,1,1,1,1,1,2.58,0.0,1.28,1.5,0.77,1,0,0 days 00:06:08,True
88986,test,0,1,1,0,0,0.0,0.0,0.17,0.0,0.0,1,0,0 days 00:00:00,False
89039,test,1,1,1,1,1,0.63,0.0,2.33,0.25,0.5,1,0,0 days 00:03:43,True
89052,control,1,1,1,1,1,2.2,0.0,0.48,0.22,2.98,1,0,0 days 00:05:53,True
89108,control,1,0,0,1,1,5.5,0.0,0.0,0.0,3.12,0,0,0 days 00:00:00,True
89116,control,1,1,1,1,1,0.73,0.0,0.23,0.45,0.62,1,0,0 days 00:02:02,True
89257,test,0,5,0,0,0,0.0,1798.03,0.0,0.0,0.0,5,0,0 days 00:00:00,False
89604,test,1,1,1,1,1,0.3,0.0,0.13,0.52,1.15,1,0,0 days 00:02:06,True
89645,control,0,4,2,1,0,0.0,1.48,0.35,0.65,0.0,4,1,0 days 00:00:00,False
89693,test,1,1,1,1,1,0.37,0.0,0.22,0.83,1.37,1,0,0 days 00:02:47,True
89812,test,0,4,0,0,0,0.0,1.37,0.0,0.0,0.0,4,0,0 days 00:00:00,False
89959,test,1,5,7,5,1,4.5,5.33,0.77,1.3,0.63,5,5,0 days 00:12:32,True
90324,test,1,3,1,1,1,0.65,0.65,0.2,1.15,2.27,3,0,0 days 00:04:55,True
90360,test,1,1,1,1,1,0.82,0.0,0.2,0.28,1.52,1,0,0 days 00:02:49,True
90383,test,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0 days 00:00:00,False
90596,control,1,2,2,2,2,0.73,44725.67,0.32,0.62,2.18,2,1,31 days 01:29:31,True
91110,test,1,3,2,3,3,7.33,18876.17,0.6,5.0,1.88,3,2,13 days 02:50:59,True
91254,test,1,1,1,1,1,0.67,0.0,0.22,0.37,1.0,1,0,0 days 00:02:15,True
91443,test,1,2,2,1,2,1.28,3.18,2.12,0.18,2.3,2,1,0 days 00:09:04,True
91633,test,1,2,2,1,1,4.48,1.4,0.78,0.77,1.03,2,1,0 days 00:08:28,True
92066,test,3,1,2,1,1,40285.58,0.0,1.4,0.42,0.47,1,1,27 days 23:27:52,True
92137,test,1,1,1,1,1,0.32,0.0,0.15,0.82,0.98,1,0,0 days 00:02:16,True
92665,test,0,1,1,1,1,0.0,0.0,2.5,0.75,1.97,1,0,0 days 00:00:00,False
92808,control,1,3,2,1,1,0.3,19128.57,0.45,0.53,1.87,3,1,13 days 06:51:43,True
92864,test,0,1,1,0,0,0.0,0.0,0.07,0.0,0.0,1,0,0 days 00:00:00,False
93127,control,1,4,2,1,1,0.53,109320.52,0.18,0.33,1.33,4,1,75 days 22:02:54,True
93137,test,1,1,1,1,1,0.47,0.0,0.27,0.4,0.48,1,0,0 days 00:01:37,True
93370,test,0,4,0,0,0,0.0,0.23,0.0,0.0,0.0,4,0,0 days 00:00:00,False
93480,test,1,1,1,1,1,6.25,0.0,0.15,1.02,0.7,1,0,0 days 00:08:07,True
93610,test,3,5,2,1,1,12.1,37.65,0.2,1.2,1.33,5,1,0 days 00:52:29,True
93751,test,0,5,1,2,4,0.0,4179.87,0.57,2.92,48.85,5,2,0 days 00:00:00,False
93870,test,2,2,3,3,1,2.22,4.17,0.4,1.55,0.57,2,2,0 days 00:08:54,True
93915,test,1,4,7,6,1,12.12,2198.47,26.02,2.07,0.47,4,5,1 days 13:19:08,True
94012,control,2,0,0,0,0,0.65,0.0,0.0,0.0,0.0,0,0,0 days 00:00:00,True
94234,test,0,1,1,1,1,0.0,0.0,0.13,0.2,1.68,1,0,0 days 00:00:00,False
94510,control,0,2,1,1,1,0.0,0.0,0.3,0.68,3.02,2,0,0 days 00:00:00,False
94552,test,0,5,4,4,1,0.0,47298.08,0.53,1.93,1.83,5,5,0 days 00:00:00,False
94662,test,0,5,2,2,2,0.0,20190.58,0.32,0.93,3.32,5,2,0 days 00:00:00,False
94767,test,1,1,1,1,1,3.67,0.0,0.25,0.1,1.12,1,0,0 days 00:05:08,True
94778,control,1,1,1,1,1,3.4,0.0,1.68,0.38,1.23,1,0,0 days 00:06:42,True
94914,test,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0 days 00:00:00,False
95035,test,1,3,1,1,1,7.12,3.3,0.52,0.58,1.17,3,0,0 days 00:12:41,True
95199,test,1,1,1,1,1,0.48,0.0,0.22,0.22,1.08,1,0,0 days 00:02:00,True
95453,test,1,2,2,2,2,0.27,1.58,0.27,0.35,0.93,2,1,0 days 00:03:24,True
96190,test,7,1,1,1,1,93.87,0.0,0.2,0.67,2.7,1,0,0 days 01:37:26,True
96548,control,0,1,1,1,0,0.0,0.0,0.72,0.37,0.0,1,0,0 days 00:00:00,False
96787,test,1,4,3,1,1,3.82,3.38,2.07,0.4,0.6,4,1,0 days 00:10:16,True
96845,control,0,1,1,0,0,0.0,0.0,0.73,0.0,0.0,1,0,0 days 00:00:00,False
97147,test,0,2,2,1,0,0.0,8.4,3.9,0.75,0.0,2,1,0 days 00:00:00,False
97170,control,0,1,1,0,0,0.0,0.0,0.63,0.0,0.0,1,0,0 days 00:00:00,False
97322,control,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0 days 00:00:00,False
97424,test,1,1,1,1,1,0.42,0.0,0.15,0.63,0.87,1,0,0 days 00:02:04,True
97590,test,2,2,1,1,1,25732.32,2.3,0.55,0.22,0.42,2,1,17 days 20:55:48,True
97723,control,1,1,1,1,1,0.45,0.0,0.17,0.75,0.77,1,0,0 days 00:02:08,True
97966,control,0,4,4,3,1,0.0,21.37,6.65,1.12,14.27,4,3,0 days 00:00:00,False
98248,test,0,4,2,0,0,0.0,35706.35,0.33,0.0,0.0,4,2,0 days 00:00:00,False
98337,test,2,1,1,1,1,2541.48,0.0,0.07,0.23,0.68,1,0,1 days 18:22:28,True
98860,control,1,1,1,1,1,0.28,0.0,0.05,0.1,0.62,1,0,0 days 00:01:03,True
99149,control,1,2,2,2,2,0.92,18005.0,0.52,0.43,1.83,2,1,12 days 12:08:42,True
99208,test,1,1,1,1,1,0.77,0.0,1.57,0.42,2.25,1,0,0 days 00:05:00,True
